"","Size","Shape","Density","polymer","size.category","mass.mg","um3"
"3017",3.01938300642137,0.452520938600595,1.04354887185467,"PE","1µm < 10µm",2.8725487791104e-08,27.5267297640321
"3018",1.38398324841893,0.711208646322404,1.01940969332658,"PE","1µm < 10µm",2.70234790038683e-09,2.6508948444157
"3019",2.71729292301225,0.228768598673022,1.0753117140737,"PP","1µm < 10µm",2.15746495522917e-08,20.0636236636523
"3020",1.1015841473291,0.84641440420121,1.0255373500671,"PE","1µm < 10µm",1.37089601610907e-09,1.33675874020519
"3021",1.35831269241203,0.145833559616357,1.0364284617223,"PE","1µm < 10µm",2.59739863156955e-09,2.50610507864026
"3022",2.12569319801037,0.317390978596883,1.34941674933412,"PE","1µm < 10µm",1.29612785757437e-08,9.60509685546702
"3023",1.03683022385545,0.527407918083062,0.888148295770986,"PE","1µm < 10µm",9.89938995625558e-10,1.114610026658
"3024",1.26602456126907,0.824832109199244,0.932900690418855,"PE","1µm < 10µm",1.89304879364314e-09,2.02920719545528
"3025",2.41590507250817,0.388976212288876,1.26681981673854,"PS","1µm < 10µm",1.7863001939939e-08,14.1006650700553
"3026",2.94373826988987,0.545338423110054,1.00486936638696,"PS","1µm < 10µm",2.56334574911439e-08,25.5092436376182
"3027",3.3293169434374,0.326161512507168,0.948639507547791,"PS","1µm < 10µm",3.5007946005333e-08,36.9033186229273
"3028",6.04431046470808,0.668312003815695,1.15514640011353,"PE","1µm < 10µm",2.55080535511338e-07,220.820958699493
"3029",1.32971234885375,0.172034706518359,1.4518490150843,"PE","1µm < 10µm",3.41345797451617e-09,2.3511108517837
"3030",5.86896173548446,0.54406251789361,0.987372160990595,"PE","1µm < 10µm",1.99601918898363e-07,202.154695852585
"3031",2.04689323453865,0.712252939236375,1.06546731629708,"PP","1µm < 10µm",9.13746452212158e-09,8.57601578420811
"3032",1.38049304973142,0.633681229046894,1.00127274083382,"PE","1µm < 10µm",2.63423833927407e-09,2.63088989827126
"3033",1.33914727473021,0.622005980098404,1.00223359406548,"PP","1µm < 10µm",2.40687746821791e-09,2.40151346200101
"3034",1.14921873121123,0.483686381769899,0.956477461576938,"PP","1µm < 10µm",1.45171989527655e-09,1.51777742141787
"3035",2.27352645682577,0.260631902085681,1.08825372645594,"PE","1µm < 10µm",1.27888119141189e-08,11.7516821704508
"3036",1.41400755369914,0.700528777616408,0.937326211596904,"PE","1µm < 10µm",2.65000046639964e-09,2.82719125274955
"3037",1.42650134823399,0.292687455022396,1.03877045295542,"PE","1µm < 10µm",3.01533901721449e-09,2.90279629020589
"3038",1.05245995757769,0.605079217493642,1.07373921207289,"PP","1µm < 10µm",1.25174411360429e-09,1.16578038645693
"3039",1.30642194462106,0.299352875947211,1.13169257579233,"PE","1µm < 10µm",2.52335798365256e-09,2.22972036543218
"3040",3.7640591983187,0.417411901117617,1.34801121078732,"PP","1µm < 10µm",7.18890656785467e-08,53.3297238949214
"3041",1.58801401406639,0.309515689621568,0.941713596576036,"PE","1µm < 10µm",3.77121969271155e-09,4.00463549259911
"3042",1.01858962631054,0.111965284874655,1.27602621717295,"PS","1µm < 10µm",1.34851985134806e-09,1.05681202564609
"3043",1.33543017731729,0.490191422793332,1.02487951848333,"PE","1µm < 10µm",2.44082347758361e-09,2.38157113452289
"3044",1.07336400212114,0.637897985198546,1.18436732728066,"PE","1µm < 10µm",1.46462855264322e-09,1.23663370215222
"3045",1.21045807612578,0.519204432617941,0.950705640871441,"PE","1µm < 10µm",1.68614658722217e-09,1.77357376955985
"3046",2.11233811274455,0.506344546894226,1.1698468111636,"PE","1µm < 10µm",1.10260333241265e-08,9.4251941526937
"3047",1.31974481413778,0.30873864089582,1.00515161698799,"PE","1µm < 10µm",2.3104760340872e-09,2.29863435031891
"3048",1.80757814360281,0.760055563536924,1.0338638943925,"PE","1µm < 10µm",6.10596925149986e-09,5.90597010362545
"3049",1.49768397583057,0.288829096746276,1.03823118540658,"PE","1µm < 10µm",3.48782446102151e-09,3.35939096228906
"3050",2.6357555302306,0.671892997858759,0.947820051783308,"PE","1µm < 10µm",1.73556655084848e-08,18.3111398369663
"3051",1.67090845221646,0.7513955991113,0.97863682185664,"PP","1µm < 10µm",4.56540720636257e-09,4.66506788258919
"3052",1.1174327594011,0.627454930622491,0.922661891542782,"PE","1µm < 10µm",1.28738006926783e-09,1.39528908809185
"3053",5.09862623075859,0.137171336094593,1.24465673466377,"PE","1µm < 10µm",1.6497157520096e-07,132.543833658302
"3054",1.03307206072912,0.431725966359495,1.15031651577414,"PE","1µm < 10µm",1.26826265382402e-09,1.10253363872682
"3055",1.05515791384258,0.431635400369014,1.25186533606617,"PE","1µm < 10µm",1.47065226361628e-09,1.17476874009278
"3056",2.95572843208742,0.690824744290318,1.03290191259843,"PE","1µm < 10µm",2.6671821087491e-08,25.8222206408678
"3057",1.37896101748398,0.316766004713256,0.918028707133315,"PE","1µm < 10µm",2.40720030182403e-09,2.62214055303443
"3058",2.10337985401091,0.503501796649752,1.03831396239205,"PS","1µm < 10µm",9.66232906600977e-09,9.30578747467662
"3059",2.18967109380901,0.435579098467473,1.00056812313715,"PP","1µm < 10µm",1.05046918796498e-08,10.4987273097545
"3060",13.1481129212862,0.438527301099619,1.12841196826469,"PE","10µm < 100µm",2.56482630821415e-06,2272.95206037067
"3061",6.73860863981659,0.483282490809204,1.16426555048828,"PE","1µm < 10µm",3.56256462049752e-07,305.99244467926
"3062",1.09411687683575,0.463169511913291,0.942983179355523,"PP","1µm < 10µm",1.23508002333507e-09,1.30975827604812
"3063",1.90260346927795,0.105348585968407,1.02623927350963,"PE","1µm < 10µm",7.0679502473747e-09,6.88723422482467
"3064",1.02003110192349,0.342883252544398,1.40867489972968,"PE","1µm < 10µm",1.49503382473382e-09,1.06130507828364
"3065",1.49378611320118,0.813358769623638,1.01135603693953,"PP","1µm < 10µm",3.37108206043487e-09,3.3332297799261
"3066",2.51388316961914,0.673379421824585,0.975767446061623,"PE","1µm < 10µm",1.55017809619778e-08,15.8867576742243
"3067",1.32372303554652,0.441947951125971,1.07356864320689,"PE","1µm < 10µm",2.49012528282059e-09,2.31948399254869
"3068",5.71172268177885,0.252916007734603,1.79507668113032,"PS","1µm < 10µm",3.34490929152662e-07,186.337961307614
"3069",1.88846485336259,0.434800320589479,1.51281659839971,"PS","1µm < 10µm",1.01885645278666e-08,6.73483126682001
"3070",1.39587113018595,0.446979216832495,1.55541773700166,"PE","1µm < 10µm",4.23041547843993e-09,2.71979377488314
"3071",2.92462286764046,0.533711227648982,0.953143959200115,"PS","1µm < 10µm",2.38433961242782e-08,25.0155245638735
"3072",2.61355897256131,0.428923390603335,1.07792289352475,"PS","1µm < 10µm",1.92435240877897e-08,17.8524124530507
"3073",1.38768139883084,0.199727517323063,0.921838941161106,"PP","1µm < 10µm",2.46333995178594e-09,2.67220209712906
"3074",1.26495958398697,0.751148936293724,1.09693229585636,"PS","1µm < 10µm",2.22029035661874e-09,2.02409060705555
"3075",1.63183848732916,0.315275800424869,1.25010602179286,"PP","1µm < 10µm",5.43223266588991e-09,4.3454175655431
"3076",3.19543864051513,0.260579948444973,0.970974612471555,"PS","1µm < 10µm",3.16810321674501e-08,32.6280746793245
"3077",1.67963278271299,0.0650339002157325,1.25226200929111,"PP","1µm < 10µm",5.93387280562393e-09,4.73852337737454
"3078",1.83932307443576,0.165642898864692,0.959557746411501,"PE","1µm < 10µm",5.97097390532934e-09,6.22263113153872
"3079",2.3563281335484,0.219857620691693,1.05074723539833,"PE","1µm < 10µm",1.37469249513293e-08,13.0829989251581
"3080",2.00246235346513,0.413947127975856,1.45161338714303,"PP","1µm < 10µm",1.16558525502623e-08,8.02958463561885
"3081",3.27335472090675,0.716443339731958,0.901603973991895,"PS","1µm < 10µm",3.16224146693676e-08,35.0735085265406
"3082",1.06026755962577,0.405991915402575,1.47728043719608,"PP","1µm < 10µm",1.76079731795281e-09,1.19191811765602
"3083",1.73984463876323,0.502812426065829,1.22000602645029,"PE","1µm < 10µm",6.42529961234133e-09,5.26661301095068
"3084",1.17599066368038,0.428366428187198,1.07746713981419,"PS","1µm < 10µm",1.75232902936652e-09,1.62634104058962
"3085",1.45217179697675,0.790468934123831,1.08915454436072,"PE","1µm < 10µm",3.33536603356803e-09,3.06234413732876
"3086",1.21707539668677,0.469038063845024,1.01330219966876,"PE","1µm < 10µm",1.82680181751311e-09,1.80282034136536
"3087",4.3682906234518,0.543256893724983,1.35548867257598,"PE","1µm < 10µm",1.12987517271852e-07,83.3555599229982
"3088",1.350175767832,0.467165238257454,0.973741675601139,"PS","1µm < 10µm",2.3967055730418e-09,2.46133613574894
"3089",1.63251007813772,0.245002509520344,1.13015662316918,"PS","1µm < 10µm",4.91706837640885e-09,4.35078490503418
"3090",1.0508601531403,0.461504629285702,0.946245511434524,"PE","1µm < 10µm",1.09809169339705e-09,1.16047228771772
"3091",5.37648087734407,0.356883988465712,1.01493382350409,"PE","1µm < 10µm",1.57736442730857e-07,155.415495156391
"3092",2.18785650712188,0.697649363383176,0.925872289808717,"PS","1µm < 10µm",9.69633454508951e-09,10.4726479578439
"3093",1.46138331795086,0.296531211200418,0.853185860432839,"PP","1µm < 10µm",2.66278490176159e-09,3.12099042570947
"3094",1.12531118664243,0.460059953139687,1.45117906441696,"PP","1µm < 10µm",2.06794466209711e-09,1.42500998863842
"3095",2.1619182756016,0.570668000212052,1.24073931876853,"PP","1µm < 10µm",1.25371367671902e-08,10.1045695719821
"3096",1.75226293238077,0.500921430985881,1.18962291544312,"PS","1µm < 10µm",6.40040039142902e-09,5.380192587367
"3097",1.03774435288562,0.339949563276258,1.65166714234092,"PE","1µm < 10µm",1.84583835242699e-09,1.11756073915164
"3098",1.03274112978477,0.368160231532349,1.12081600681484,"PP","1µm < 10µm",1.2345501744617e-09,1.1014744319811
"3099",1.42948978489402,0.66141559084961,1.11806656733902,"PE","1µm < 10µm",3.26595976422636e-09,2.921078100027
"3100",1.12459891289213,0.350815922716527,0.978827437550768,"PE","1µm < 10µm",1.39219193209574e-09,1.42230579026196
"3101",1.48823851989841,0.528165011346593,1.01393301711199,"PE","1µm < 10µm",3.34215731941494e-09,3.29623087818414
"3102",10.580161268281,0.626980181065353,1.0685569325153,"PE","10µm < 100µm",1.26553607259685e-06,1184.34126819792
"3103",1.16098718214074,0.505983637316109,0.927721432919763,"PS","1µm < 10µm",1.45177684355384e-09,1.56488444918724
"3104",2.08196674339244,0.131062958169618,1.09031761997518,"PS","1µm < 10µm",9.83953091096934e-09,9.02446290026323
"3105",1.10041415670262,0.596067360875678,1.25296045969123,"PE","1µm < 10µm",1.66957476791774e-09,1.33250395493659
"3106",1.55085396063785,0.748490978602749,1.04482348099118,"PE","1µm < 10µm",3.89722639022527e-09,3.73003331292681
"3107",2.82095953787253,0.510132443617928,1.03342898393522,"PP","1µm < 10µm",2.31991038281903e-08,22.4486676770473
"3108",1.08307042737123,0.486981667931953,1.02855229085145,"PE","1µm < 10µm",1.30676191689637e-09,1.27048661358249
"3109",2.73921351291645,0.543186692884663,1.0168194408911,"PE","1µm < 10µm",2.08988070989205e-08,20.5531151928072
"3110",1.18068938832754,0.211351716046018,1.21444188516595,"PE","1µm < 10µm",1.99886616704112e-09,1.64591339565662
"3111",1.06186941472126,0.406506729339955,1.01123040615798,"PE","1µm < 10µm",1.21077502869859e-09,1.19732854285776
"3112",1.11088678079623,0.349037465894285,1.2466593081977,"PP","1µm < 10µm",1.70905949143405e-09,1.37091142720046
"3113",1.90061505844293,0.793372028414285,1.25605522470886,"PP","1µm < 10µm",8.6236521830177e-09,6.86566323946191
"3114",1.94555373208051,0.122199940084937,1.43744487857137,"PE","1µm < 10µm",1.05857318526616e-08,7.36426976120458
"3115",1.08753983828714,0.602136339858115,0.99254701924636,"PS","1µm < 10µm",1.27669340180264e-09,1.28628002205078
"3116",9.84883886994728,0.346682519170242,1.41682285668462,"PP","1µm < 10µm",1.35353861854452e-06,955.333697616805
"3117",1.09774680702826,0.5441922797327,1.0559235936963,"PE","1µm < 10µm",1.39681548713658e-09,1.32283765177268
"3118",5.32830949551622,0.133169438259112,1.06239334572189,"PE","1µm < 10µm",1.60713985314517e-07,151.27540657299
"3119",2.03177419121389,0.624147352200055,1.12113839484977,"PE","1µm < 10µm",9.40341371558485e-09,8.38737996912941
"3120",1.6383224746717,0.548667562152716,1.10534467401814,"PS","1µm < 10µm",4.86066723497173e-09,4.39742222423912
"3121",1.18100781932843,0.534576635373311,1.06901292892364,"PS","1µm < 10µm",1.76092669331588e-09,1.64724545949964
"3122",1.27787447287062,0.410420110253585,0.917320139528857,"PS","1µm < 10µm",1.91419206854742e-09,2.08672194805465
"3123",2.93619506063635,0.624624404092327,1.07333340639249,"PS","1µm < 10µm",2.71699824425613e-08,25.3136465153735
"3124",4.46834338855661,0.75863299419504,1.10893664448811,"PE","1µm < 10µm",9.8934179775665e-08,89.2153580345731
"3125",1.53126400100061,0.12598871610236,0.97122730134064,"PE","1µm < 10µm",3.48715378186637e-09,3.59046103528273
"3126",3.62693325970599,0.489005022267532,1.14721926893005,"PE","1µm < 10µm",5.47350003370134e-08,47.7110189999351
"3127",2.04676131226655,0.549850107064389,0.933763992005429,"PE","1µm < 10µm",8.00642649200064e-09,8.57435771838382
"3128",1.38300186302827,0.231826821997025,1.06467820693041,"PP","1µm < 10µm",2.81635022351394e-09,2.64525957719545
"3129",1.23372120406335,0.630596345939945,1.01475267914905,"PE","1µm < 10µm",1.90551026985804e-09,1.87780757716842
"3130",6.99684970537639,0.744706867936022,0.956745709657596,"PP","1µm < 10µm",3.27720915242235e-07,342.537115070546
"3131",1.08158470237779,0.724605948954337,0.934992918320921,"PS","1µm < 10µm",1.18301412436842e-09,1.26526533109245
"3132",1.95596127552144,0.51397543535719,0.919686994494069,"PE","1µm < 10µm",6.88209719722637e-09,7.4830863526697
"3133",2.74060724506193,0.766118321816322,1.27457221349563,"PS","1µm < 10µm",2.62364366872986e-08,20.5845038904016
"3134",1.15413493932088,0.0921234990294715,1.07006197486842,"PE","1µm < 10µm",1.64504846607943e-09,1.53733942959865
"3135",1.69954890222051,0.390133207115251,1.9985653533647,"PS","1µm < 10µm",9.81113723043047e-09,4.90909001995499
"3136",1.1093226934138,0.396895812675034,1.15112076729866,"PP","1µm < 10µm",1.57142834075939e-09,1.36512899897294
"3137",1.3578857909495,0.581465972066684,1.05790941740749,"PE","1µm < 10µm",2.64873319741695e-09,2.50374290448037
"3138",1.17418130677886,0.641991875019883,1.64260237017006,"PP","1µm < 10µm",2.65911996794051e-09,1.6188458121275
"3139",1.55446802788849,0.23993613270345,1.06810237893723,"PP","1µm < 10µm",4.01197542584248e-09,3.75617122942319
"3140",1.9229470185451,0.522250701795226,1.27671094882781,"PE","1µm < 10µm",9.07809114321438e-09,7.11052971821798
"3141",4.05818106577467,0.349019967402087,1.26996866205179,"PP","1µm < 10µm",8.48764614197382e-08,66.8335085391867
"3142",1.26875487095544,0.0888862283360645,1.16281651196807,"PS","1µm < 10µm",2.3748946977462e-09,2.04236409898126
"3143",1.17750754782599,0.264554037926488,0.98082758793697,"PE","1µm < 10µm",1.60134081004443e-09,1.63264250489999
"3144",1.24391436218347,0.294199980331607,0.972155294908821,"PP","1µm < 10µm",1.87114348804995e-09,1.92473722855714
"3145",1.16335566222092,0.449511312649282,1.89460710060698,"PE","1µm < 10µm",2.98302356721754e-09,1.57448136147165
"3146",1.08026564329379,0.035759881562142,1.19546935554599,"PS","1µm < 10µm",1.50705860156766e-09,1.26064176766737
"3147",1.20119659334751,0.0608281013525922,1.58066929853286,"PS","1µm < 10µm",2.73957562565052e-09,1.73317443958286
"3148",4.5413327246233,0.421201388513719,0.968296032858948,"PE","1µm < 10µm",9.06897320218394e-08,93.6590969541338
"3149",1.03479283800441,0.792436429212885,1.15049773113262,"PP","1µm < 10µm",1.27481160756213e-09,1.10805225691939
"3150",1.5059863551664,0.0494278497199495,1.2643192081355,"PP","1µm < 10µm",4.31836996869462e-09,3.41556937591968
"3151",2.53129165709663,0.466191523174906,1.10671691599757,"PP","1µm < 10µm",1.79499445507898e-08,16.2190929688738
"3152",2.91659831091345,0.287009015944096,1.26433121805785,"PP","1µm < 10µm",3.13682811061118e-08,24.8101768413951
"3153",1.65714876721084,0.530476763648735,1.29407803105224,"PS","1µm < 10µm",5.88904616355327e-09,4.55076589065093
"3154",1.17688032204116,0.523567885670402,1.0821275254167,"PP","1µm < 10µm",1.76390563650086e-09,1.630034903531
"3155",1.67061168161962,0.514192656732054,1.17697003743264,"PP","1µm < 10µm",5.4877200541519e-09,4.66258263134926
"3156",1.09092117974696,0.48067073394196,0.97181381575545,"PP","1µm < 10µm",1.26172058693738e-09,1.29831513658465
"3157",1.47364496186371,0.618018544581927,0.914831192481648,"PS","1µm < 10µm",2.92765269240346e-09,3.20021083284411
"3158",1.05957102598593,0.142612678122721,1.78234393681948,"PE","1µm < 10µm",2.12022394542668e-09,1.18957059949391
"3159",1.23862235589339,0.390895281663526,1.11998156530051,"PS","1µm < 10µm",2.12827438113086e-09,1.90027626085061
"3160",1.94299401901705,0.42220380602517,1.10449126136665,"PE","1µm < 10µm",8.10170965974386e-09,7.33524106810876
"3161",1.1445926494406,0.162465967072877,1.16176922058796,"PE","1µm < 10µm",1.7420985686456e-09,1.49952205461592
"3162",1.34383139208425,0.486950377362727,1.54773281740635,"PE","1µm < 10µm",3.75604111373394e-09,2.42680201097513
"3163",2.5991386510903,0.529042923012415,1.24843694580662,"PP","1µm < 10µm",2.19207270922063e-08,17.5585376304634
"3164",1.16469876635609,0.383772054446719,1.03190114520396,"PE","1µm < 10µm",1.63034284121259e-09,1.57994091661788
"3165",1.04819960513788,0.35994890481162,1.12381673035764,"PE","1µm < 10µm",1.29427770001202e-09,1.15168039863593
"3166",2.42525380728578,0.764740937145107,1.05729788063268,"PP","1µm < 10µm",1.50823476380396e-08,14.2649937300682
"3167",1.92015046744007,0.634315959803349,0.90158108670542,"PP","1µm < 10µm",6.38279034776511e-09,7.07955217992566
"3168",1.52340998451348,0.115574240018445,1.07942398859307,"PE","1µm < 10µm",3.81629956957712e-09,3.53549634796548
"3169",1.15217067931436,0.380458890471534,1.11097749701396,"PP","1µm < 10µm",1.69924389931881e-09,1.52950343628559
"3170",1.13007134091976,0.389013021838926,1.08943425063913,"PS","1µm < 10µm",1.57223915750104e-09,1.44317030291518
"3171",1.74302168278435,0.482395095063354,1.55583890666199,"PP","1µm < 10µm",8.23897142545311e-09,5.29551702954234
"3172",1.02351450392131,0.438090551521981,1.27593577129075,"PS","1µm < 10µm",1.3680778677471e-09,1.07221530936713
"3173",1.16569415330752,0.501328906487774,0.894942062359175,"PP","1µm < 10µm",1.41758390963413e-09,1.58399517606448
"3174",2.77795968847575,0.432987661857563,1.30082431767463,"PP","1µm < 10µm",2.78866576427406e-08,21.4376816790996
"3175",1.23382404436467,0.611852022136002,1.13881790400917,"PS","1µm < 10µm",2.13901571101219e-09,1.87827720611158
"3176",1.00958843523198,0.651163680642639,1.06562182773436,"PE","1µm < 10µm",1.0965696184634e-09,1.02904200150897
"3177",6.80200898531909,0.0179134483332264,0.934583378058051,"PE","1µm < 10µm",2.9412345340366e-07,314.710768786422
"3178",1.05550793429699,0.742723073213232,1.079205940683,"PE","1µm < 10µm",1.26907951549577e-09,1.17593822240508
"3179",2.2497851665918,0.29107795722921,1.20769603954573,"PE","1µm < 10µm",1.3752472627312e-08,11.3873625291384
"3180",2.8964721241605,0.0179920120186914,0.869354948381903,"PP","1µm < 10µm",2.11254121186345e-08,24.3000999280609
"3181",1.00952127717534,0.685940466315121,1.28754623760032,"PP","1µm < 10µm",1.32467476918425e-09,1.02883665883187
"3182",3.08725673943816,0.0767345150208519,1.11765960069474,"PP","1µm < 10µm",3.28872678271573e-08,29.4251199620299
"3183",1.60015279229313,0.7044228289706,0.983334917309054,"PE","1µm < 10µm",4.02889382074868e-09,4.09717355687313
"3184",1.27652598408378,0.37239324984635,0.979475084832125,"PS","1µm < 10µm",2.03742847477948e-09,2.08012281918195
"3185",1.26088454398627,0.632023700139448,1.10031149643846,"PE","1µm < 10µm",2.20567547398951e-09,2.00459186433018
"3186",1.82156928416756,0.106511379497275,0.944913491330175,"PE","1µm < 10µm",5.71122320124344e-09,6.04417574057878
"3187",1.08379107387962,0.545830132979483,0.951719746068918,"PP","1µm < 10µm",1.21156240756894e-09,1.27302434626717
"3188",1.24511673278818,0.213676298270949,1.10017269230905,"PP","1µm < 10µm",2.12368974343582e-09,1.93032399211673
"3189",1.67301560487415,0.621758026344301,1.60895947025022,"PE","1µm < 10µm",7.53433766143372e-09,4.68273924902657
"3190",2.31061447852583,0.407024263400931,0.967344972537731,"PS","1µm < 10µm",1.19333904318466e-08,12.3362303734733
"3191",1.60310273754784,0.549299935963441,1.02135947100545,"PE","1µm < 10µm",4.20787361998475e-09,4.11987526374278
"3192",1.98327083276329,0.456880443729478,1.00679728288999,"PE","1µm < 10µm",7.85394959210904e-09,7.80092450146908
"3193",1.31385724320247,0.201014072167102,0.986423964740249,"PP","1µm < 10µm",2.23721722087185e-09,2.26800777438631
"3194",4.03720039058577,0.475659569117106,1.02103174967108,"PS","1µm < 10µm",6.71862136677468e-08,65.8022766573033
"3195",8.91281719711093,0.47465061007241,1.29466820287303,"PS","1µm < 10µm",9.16649866218346e-07,708.019138945553
"3196",2.35045714935017,0.242289684449395,1.06739064886175,"PS","1µm < 10µm",1.38605482164649e-08,12.9854502953024
"3197",1.00728639595824,0.067784572328601,1.00405523085804,"PE","1µm < 10µm",1.02616337179473e-09,1.02201884941907
"3198",1.54488026317018,0.454821116328818,1.17059270437023,"PE","1µm < 10µm",4.31608796708567e-09,3.68709624703128
"3199",2.57006119093442,0.972209698569422,0.926111495632394,"PE","1µm < 10µm",1.57214886293909e-08,16.9758055088772
"3200",1.14656286533527,0.409591535438263,1.12060917620732,"PS","1µm < 10µm",1.68907055024917e-09,1.50727888554847
"3201",1.33267456630978,0.125322718133887,1.05764618504137,"PE","1µm < 10µm",2.50329905539582e-09,2.36685868185485
"3202",1.58381515536598,0.452207458488492,1.50514280824803,"PS","1µm < 10µm",5.9798624026944e-09,3.97295350974364
"3203",2.23021544222834,0.39526997993442,0.974888052306701,"PP","1µm < 10µm",1.0814220081495e-08,11.0927814285007
"3204",1.26935397709373,0.348144953577892,0.942836109453984,"PS","1µm < 10µm",1.92834373552845e-09,2.04525867878055
"3205",1.26002008404442,0.576137362287625,1.16670457887067,"PS","1µm < 10µm",2.33395944306969e-09,2.00047165781151
"3206",1.38297397670337,0.506037560285802,1.06391730453564,"PE","1µm < 10µm",2.81416720090217e-09,2.64509956639011
"3207",1.20952007387813,0.48439515272754,0.969928141960041,"PE","1µm < 10µm",1.71624309129865e-09,1.76945385647894
"3208",1.78366620740943,0.581656681003772,1.19386950750394,"PE","1µm < 10µm",6.77481769790396e-09,5.67467185929581
"3209",1.0265684531298,0.340787395197024,1.08584913993584,"PP","1µm < 10µm",1.17471694649515e-09,1.08184176170601
"3210",1.73097337227924,0.0871363737195092,2.02428540374384,"PE","1µm < 10µm",1.0498878384181e-08,5.18646153589
"3211",1.37361030881613,0.772304194924297,1.059117423809,"PP","1µm < 10µm",2.74495189127765e-09,2.59173518400418
"3212",1.02658182469819,0.528719375408206,1.00170350858036,"PS","1µm < 10µm",1.08372703558916e-09,1.08188403684943
"3213",19.1831977049682,0.01903396127044,1.16104163722071,"PS","10µm < 100µm",8.19616707743874e-06,7059.3222626009
"3214",1.78498888217669,0.585422012664011,1.60371362878271,"PS","1µm < 10µm",9.12080910726221e-09,5.68730535400222
"3215",2.92630439791461,0.073901323323009,1.04509921789555,"PP","1µm < 10µm",2.61888255513771e-08,25.0586978757022
"3216",1.34666932397176,0.0864107372187747,0.993872911050796,"PE","1µm < 10µm",2.42724578579859e-09,2.44220942014842
"3217",6.04787832871059,0.348342688606573,1.08801049710118,"PP","1µm < 10µm",2.40681229711506e-07,221.212231272364
"3218",1.32270562958203,0.659124087664868,0.931083455241624,"PE","1µm < 10µm",2.15465735134758e-09,2.31413987566606
"3219",2.74110796731276,0.409617451819402,1.37585802223876,"PE","1µm < 10µm",2.8336880994897e-08,20.5957886183546
"3220",1.00427546053301,0.45880068742741,1.05915641325216,"PS","1µm < 10µm",1.07279972310683e-09,1.01288129844087
"3221",3.37810042123941,0.319248282564351,1.47820142995778,"PE","1µm < 10µm",5.69837840274461e-08,38.5494039395387
"3222",1.04622512492195,0.29448507121208,1.36801749155458,"PS","1µm < 10µm",1.56663233592865e-09,1.14518443338643
"3223",2.71293737502234,0.691158874687642,1.17098588041913,"PS","1µm < 10µm",2.33814243795192e-08,19.9672983000873
"3224",1.6800432998468,0.315331423473603,1.04966145876122,"PP","1µm < 10µm",4.97749320771477e-09,4.74199863791231
"3225",1.96467275585471,0.0733631063455378,0.92320664449762,"PE","1µm < 10µm",7.00115334438774e-09,7.58351706642833
"3226",2.08893829060709,0.200135465994096,0.970399163783524,"PP","1µm < 10µm",8.84559896165066e-09,9.11542310811794
"3227",1.21327547289211,0.455609913046627,1.26320668197559,"PS","1µm < 10µm",2.25607051019452e-09,1.78598683998895
"3228",1.93179783956207,0.411426001103375,0.935556931592781,"PE","1µm < 10µm",6.74458525800402e-09,7.20916603816018
"3229",1.23038375880935,0.634312897774911,1.17098705873576,"PP","1µm < 10µm",2.18109139701517e-09,1.86260930959387
"3230",1.64523845866589,0.197555670834404,1.11117346258133,"PS","1µm < 10µm",4.94844126270748e-09,4.45334723096423
"3231",1.03364750339058,0.293156572916628,1.00140187720234,"PE","1µm < 10µm",1.10592526883097e-09,1.10437706779684
"3232",1.2856203424114,0.630321934067205,0.950875176886326,"PE","1µm < 10µm",2.02051331638712e-09,2.12489858343275
"3233",1.49931668991921,0.250728251369154,0.958714973047112,"PP","1µm < 10µm",3.23124312575246e-09,3.3703897577426
"3234",1.56243986030089,0.514176614354717,1.00488838430068,"PP","1µm < 10µm",3.83290235935711e-09,3.81425680626659
"3235",2.70482218165835,0.637133262504823,0.928383686961582,"PS","1µm < 10µm",1.8371459455058e-08,19.7886495778315
"3236",1.52197620961538,0.590539014109635,1.05935209739368,"PE","1µm < 10µm",3.73477052392722e-09,3.52552332044827
"3237",3.03992632673295,0.0305101533481748,1.03563102820954,"PE","1µm < 10µm",2.9093383334882e-08,28.0924214729065
"3238",1.69980924867591,0.699177071084963,1.09131095653855,"PP","1µm < 10µm",5.35980610666343e-09,4.91134637158212
"3239",1.57474969550455,0.178497917243638,1.24680596702902,"PS","1µm < 10µm",4.86892933209189e-09,3.90512193624957
"3240",1.78633810295439,0.646026956457496,1.17980483310831,"PS","1µm < 10µm",6.72513732152407e-09,5.70021170688551
"3241",1.22519800404345,0.627929237794265,1.14275608773846,"PE","1µm < 10µm",2.10170803923103e-09,1.83915715854147
"3242",1.63671015988153,0.129690297841563,0.972635881161934,"PE","1µm < 10µm",4.26447548211934e-09,4.38445215184216
"3243",87.4527330691259,0.376258251146264,1.27980412112882,"PP","10µm < 100µm",0.000855980091778618,668836.799043607
"3244",4.43297201215992,0.589075485910087,1.06036287067274,"PP","1µm < 10µm",9.2371815681907e-08,87.1134007392228
"3245",2.36987653613535,0.137920835031326,1.39143081493992,"PE","1µm < 10µm",1.85199060993354e-08,13.3099726558342
"3246",2.97985580657335,0.0726078228686473,1.02690052368788,"PE","1µm < 10µm",2.71715318504365e-08,26.459750699957
"3247",4.49394069863957,0.23183644459926,1.1178449859399,"PP","1µm < 10µm",1.01452696561381e-07,90.7573928741809
"3248",1.71627743445656,0.792752421089851,1.11841244399987,"PE","1µm < 10µm",5.65411279299957e-09,5.0554809393736
"3249",1.30961968971686,0.549902587654929,1.00745674175532,"PE","1µm < 10µm",2.26288245526285e-09,2.24613361693343
